
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
       11 -> 17 ,  62507.84 ,  1.59636E-02 ,  159.98     ,  3.89883E+12
       11 -> 18 ,  63327.64 ,  2.69062E-02 ,  157.91     ,  6.83333E+12
       11 -> 19 ,  64108.64 ,  2.53943E-02 ,  155.99     ,  6.69092E+12
 WARNING: SUM of FCFs = 0.61334     for v"= 11
       12 ->  0 ,  40783.99 ,  1.68433E-07 ,  245.19     ,  1.14261E+07
       12 ->  1 ,  42263.39 ,  2.10901E-05 ,  236.61     ,  1.59211E+09
       12 ->  2 ,  43703.99 ,  8.34742E-04 ,  228.81     ,  6.96812E+10
       12 ->  3 ,  45105.79 ,  1.29819E-02 ,  221.70     ,  1.19134E+12
       12 ->  4 ,  46468.79 ,  7.85701E-02 ,  215.20     ,  7.88390E+12
       12 ->  5 ,  47792.99 ,  0.14737     ,  209.24     ,  1.60879E+13
       12 ->  6 ,  49078.39 ,  2.34134E-02 ,  203.76     ,  2.76780E+12
       12 ->  7 ,  50324.99 ,  5.98029E-02 ,  198.71     ,  7.62208E+12
       12 ->  8 ,  51532.79 ,  1.83246E-02 ,  194.05     ,  2.50776E+12
       12 ->  9 ,  52701.79 ,  5.95426E-02 ,  189.75     ,  8.71574E+12
       12 -> 10 ,  53831.99 ,  5.24438E-04 ,  185.76     ,  8.18117E+10
       12 -> 11 ,  54923.39 ,  3.55636E-02 ,  182.07     ,  5.89220E+12
       12 -> 12 ,  55975.99 ,  3.98169E-02 ,  178.65     ,  6.98350E+12
       12 -> 13 ,  56989.79 ,  3.49770E-03 ,  175.47     ,  6.47402E+11
       12 -> 14 ,  57964.79 ,  9.62597E-03 ,  172.52     ,  1.87472E+12
       12 -> 15 ,  58900.99 ,  3.26404E-02 ,  169.78     ,  6.66997E+12
       12 -> 16 ,  59798.39 ,  2.91560E-02 ,  167.23     ,  6.23442E+12
       12 -> 17 ,  60656.99 ,  9.62397E-03 ,  164.86     ,  2.14781E+12
       12 -> 18 ,  61476.79 ,  2.35385E-05 ,  162.66     ,  5.46904E+09
       12 -> 19 ,  62257.79 ,  5.81111E-03 ,  160.62     ,  1.40230E+12
